"","Unique_ID","Date","Time_Start","Latitude","Longitude","LGA_CODE22","LGA_NAME22","Habitat","Type_of_observation","Common_name","Scientific_name","Family","Genus","Species"
"3094",29940,"2017/09/26 00:00:00+00","1899/12/30 20:55:38+00",-37.838649,145.21986,23670,"Knox","On Land","Frog Census","Spotted Marsh Frog","Limnodynastes tasmaniensis","Myobatrachidae","Limnodynastes","tasmaniensis"
"3095",29941,"2017/09/26 00:00:00+00","1899/12/30 20:55:38+00",-37.838649,145.21986,23670,"Knox","On Land","Frog Census","Southern Brown Tree Frog","Litoria ewingii","Hylidae","Litoria","ewingii"
"3096",29942,"2017/09/26 00:00:00+00","1899/12/30 21:02:27+00",-37.83814,145.220268,23670,"Knox","Near Water","Frog Census","Eastern Common Froglet","Crinia signifera","Myobatrachidae","Crinia","signifera"
"3097",29943,"2017/09/26 00:00:00+00","1899/12/30 21:02:27+00",-37.83814,145.220268,23670,"Knox","Near Water","Frog Census","Striped Marsh Frog","Limnodynastes peronii","Myobatrachidae","Limnodynastes","peronii"
"3098",29944,"2017/09/26 00:00:00+00","1899/12/30 21:02:27+00",-37.83814,145.220268,23670,"Knox","On Land","Frog Census","Spotted Marsh Frog","Limnodynastes tasmaniensis","Myobatrachidae","Limnodynastes","tasmaniensis"
"3099",29945,"2017/09/26 00:00:00+00","1899/12/30 21:02:27+00",-37.83814,145.220268,23670,"Knox","On Land","Frog Census","Southern Brown Tree Frog","Litoria ewingii","Hylidae","Litoria","ewingii"
"3100",29946,"2017/09/26 00:00:00+00","1899/12/30 21:04:23+00",-37.909414,145.253328,23670,"Knox","Near Water","Frog Census","Eastern Common Froglet","Crinia signifera","Myobatrachidae","Crinia","signifera"
"3101",29947,"2017/09/26 00:00:00+00","1899/12/30 21:04:23+00",-37.909414,145.253328,23670,"Knox","Near Water","Frog Census","Striped Marsh Frog","Limnodynastes peronii","Myobatrachidae","Limnodynastes","peronii"
"3102",29948,"2017/09/26 00:00:00+00","1899/12/30 21:04:23+00",-37.909414,145.253328,23670,"Knox","On Land","Frog Census","Southern Brown Tree Frog","Litoria ewingii","Hylidae","Litoria","ewingii"
"3103",31216,"2017/09/26 00:00:00+00","1899/12/30 20:41:28+00",-37.902733,145.257339,23670,"Knox","Near Water","Frog Census","Eastern Common Froglet","Crinia signifera","Myobatrachidae","Crinia","signifera"
"3104",31217,"2017/09/26 00:00:00+00","1899/12/30 20:41:28+00",-37.902733,145.257339,23670,"Knox","Near Water","Frog Census","Striped Marsh Frog","Limnodynastes peronii","Myobatrachidae","Limnodynastes","peronii"
"3105",31218,"2017/09/26 00:00:00+00","1899/12/30 20:41:28+00",-37.902733,145.257339,23670,"Knox","On Land","Frog Census","Southern Brown Tree Frog","Litoria ewingii","Hylidae","Litoria","ewingii"
"3106",29964,"2017/09/27 00:00:00+00","1899/12/30 20:31:19+00",-37.836175,145.257433,23670,"Knox","On Land","Frog Census","Spotted Marsh Frog","Limnodynastes tasmaniensis","Myobatrachidae","Limnodynastes","tasmaniensis"
"3107",29965,"2017/09/27 00:00:00+00","1899/12/30 20:37:52+00",-37.837056,145.254407,23670,"Knox","On Land","Frog Census","Southern Brown Tree Frog","Litoria ewingii","Hylidae","Litoria","ewingii"
"3108",29969,"2017/09/27 00:00:00+00","1899/12/30 20:54:24+00",-37.837242,145.267732,23670,"Knox","Near Water","Frog Census","Striped Marsh Frog","Limnodynastes peronii","Myobatrachidae","Limnodynastes","peronii"
"3109",29970,"2017/09/27 00:00:00+00","1899/12/30 20:54:24+00",-37.837242,145.267732,23670,"Knox","On Land","Frog Census","Spotted Marsh Frog","Limnodynastes tasmaniensis","Myobatrachidae","Limnodynastes","tasmaniensis"
"3110",29971,"2017/09/27 00:00:00+00","1899/12/30 20:56:47+00",-37.837564,145.268354,23670,"Knox","Near Water","Frog Census","Eastern Common Froglet","Crinia signifera","Myobatrachidae","Crinia","signifera"
"3111",29972,"2017/09/27 00:00:00+00","1899/12/30 20:56:47+00",-37.837564,145.268354,23670,"Knox","Near Water","Frog Census","Striped Marsh Frog","Limnodynastes peronii","Myobatrachidae","Limnodynastes","peronii"
"3112",29973,"2017/09/27 00:00:00+00","1899/12/30 20:56:47+00",-37.837564,145.268354,23670,"Knox","On Land","Frog Census","Spotted Marsh Frog","Limnodynastes tasmaniensis","Myobatrachidae","Limnodynastes","tasmaniensis"
"3113",29974,"2017/09/27 00:00:00+00","1899/12/30 20:56:47+00",-37.837564,145.268354,23670,"Knox","On Land","Frog Census","Southern Brown Tree Frog","Litoria ewingii","Hylidae","Litoria","ewingii"
"3114",29975,"2017/09/27 00:00:00+00","1899/12/30 21:16:59+00",-37.840292,145.232821,23670,"Knox","On Land","Frog Census","Southern Brown Tree Frog","Litoria ewingii","Hylidae","Litoria","ewingii"
"3115",29994,"2017/09/29 00:00:00+00","1899/12/30 21:24:52+00",-37.83814,145.217285,23670,"Knox","Near Water","Frog Census","Eastern Common Froglet","Crinia signifera","Myobatrachidae","Crinia","signifera"
"3116",29995,"2017/09/29 00:00:00+00","1899/12/30 21:24:52+00",-37.83814,145.217285,23670,"Knox","On Land","Frog Census","Eastern Banjo Frog","Limnodynastes dumerilii","Myobatrachidae","Limnodynastes","dumerilii"
"3117",29996,"2017/09/29 00:00:00+00","1899/12/30 21:40:05+00",-37.838581,145.220075,23670,"Knox","Near Water","Frog Census","Eastern Common Froglet","Crinia signifera","Myobatrachidae","Crinia","signifera"
"3118",29997,"2017/09/29 00:00:00+00","1899/12/30 21:40:05+00",-37.838581,145.220075,23670,"Knox","On Land","Frog Census","Eastern Banjo Frog","Limnodynastes dumerilii","Myobatrachidae","Limnodynastes","dumerilii"
"3119",29998,"2017/09/29 00:00:00+00","1899/12/30 21:40:05+00",-37.838581,145.220075,23670,"Knox","Near Water","Frog Census","Striped Marsh Frog","Limnodynastes peronii","Myobatrachidae","Limnodynastes","peronii"
"3120",29999,"2017/09/29 00:00:00+00","1899/12/30 21:40:05+00",-37.838581,145.220075,23670,"Knox","On Land","Frog Census","Spotted Marsh Frog","Limnodynastes tasmaniensis","Myobatrachidae","Limnodynastes","tasmaniensis"
"3121",30000,"2017/09/29 00:00:00+00","1899/12/30 21:40:05+00",-37.838581,145.220075,23670,"Knox","On Land","Frog Census","Southern Brown Tree Frog","Litoria ewingii","Hylidae","Litoria","ewingii"
"3122",30001,"2017/09/29 00:00:00+00","1899/12/30 21:43:05+00",-37.838496,145.219678,23670,"Knox","Near Water","Frog Census","Eastern Common Froglet","Crinia signifera","Myobatrachidae","Crinia","signifera"
"3123",30002,"2017/09/29 00:00:00+00","1899/12/30 21:43:05+00",-37.838496,145.219678,23670,"Knox","On Land","Frog Census","Eastern Banjo Frog","Limnodynastes dumerilii","Myobatrachidae","Limnodynastes","dumerilii"
"3124",30003,"2017/09/29 00:00:00+00","1899/12/30 21:43:05+00",-37.838496,145.219678,23670,"Knox","Near Water","Frog Census","Striped Marsh Frog","Limnodynastes peronii","Myobatrachidae","Limnodynastes","peronii"
"3125",30004,"2017/09/29 00:00:00+00","1899/12/30 21:43:05+00",-37.838496,145.219678,23670,"Knox","On Land","Frog Census","Spotted Marsh Frog","Limnodynastes tasmaniensis","Myobatrachidae","Limnodynastes","tasmaniensis"
"3126",30005,"2017/09/29 00:00:00+00","1899/12/30 21:43:05+00",-37.838496,145.219678,23670,"Knox","On Land","Frog Census","Southern Brown Tree Frog","Litoria ewingii","Hylidae","Litoria","ewingii"
"3127",30006,"2017/09/29 00:00:00+00","1899/12/30 21:45:26+00",-37.838106,145.219324,23670,"Knox","Near Water","Frog Census","Eastern Common Froglet","Crinia signifera","Myobatrachidae","Crinia","signifera"
"3128",30007,"2017/09/29 00:00:00+00","1899/12/30 21:45:26+00",-37.838106,145.219324,23670,"Knox","Near Water","Frog Census","Striped Marsh Frog","Limnodynastes peronii","Myobatrachidae","Limnodynastes","peronii"
"3129",30008,"2017/09/29 00:00:00+00","1899/12/30 21:45:26+00",-37.838106,145.219324,23670,"Knox","On Land","Frog Census","Spotted Marsh Frog","Limnodynastes tasmaniensis","Myobatrachidae","Limnodynastes","tasmaniensis"
"3130",30009,"2017/09/29 00:00:00+00","1899/12/30 21:45:26+00",-37.838106,145.219324,23670,"Knox","On Land","Frog Census","Southern Brown Tree Frog","Litoria ewingii","Hylidae","Litoria","ewingii"
"3131",30010,"2017/09/29 00:00:00+00","1899/12/30 21:51:19+00",-37.839072,145.216856,23670,"Knox","Near Water","Frog Census","Eastern Common Froglet","Crinia signifera","Myobatrachidae","Crinia","signifera"
"3132",30011,"2017/09/30 00:00:00+00","1899/12/30 15:55:01+00",-37.838547,145.220096,23670,"Knox","Near Water","Frog Census","Eastern Common Froglet","Crinia signifera","Myobatrachidae","Crinia","signifera"
"3133",30012,"2017/09/30 00:00:00+00","1899/12/30 17:05:22+00",-37.838721,145.245604,23670,"Knox","Near Water","Frog Census","Eastern Common Froglet","Crinia signifera","Myobatrachidae","Crinia","signifera"
"3134",30013,"2017/09/30 00:00:00+00","1899/12/30 17:15:14+00",-37.838505,145.247637,23670,"Knox","Near Water","Frog Census","Eastern Common Froglet","Crinia signifera","Myobatrachidae","Crinia","signifera"
"3135",30017,"2017/10/01 00:00:00+00","1899/12/30 19:20:42+00",-37.838666,145.220718,23670,"Knox","Near Water","Frog Census","Eastern Common Froglet","Crinia signifera","Myobatrachidae","Crinia","signifera"
"3136",30018,"2017/10/01 00:00:00+00","1899/12/30 19:20:42+00",-37.838666,145.220718,23670,"Knox","Near Water","Frog Census","Striped Marsh Frog","Limnodynastes peronii","Myobatrachidae","Limnodynastes","peronii"
"3137",30020,"2017/10/02 00:00:00+00","1899/12/30 18:28:59+00",-37.846508,145.311771,23670,"Knox","Near Water","Frog Census","Eastern Common Froglet","Crinia signifera","Myobatrachidae","Crinia","signifera"
"3138",30021,"2017/10/02 00:00:00+00","1899/12/30 18:28:59+00",-37.846508,145.311771,23670,"Knox","On Land","Frog Census","Spotted Marsh Frog","Limnodynastes tasmaniensis","Myobatrachidae","Limnodynastes","tasmaniensis"
"3139",30022,"2017/10/02 00:00:00+00","1899/12/30 18:28:59+00",-37.846508,145.311771,23670,"Knox","On Land","Frog Census","Southern Brown Tree Frog","Litoria ewingii","Hylidae","Litoria","ewingii"
"3140",30024,"2017/10/02 00:00:00+00","1899/12/30 20:54:12+00",-37.839261,145.215835,23670,"Knox","Near Water","Frog Census","Striped Marsh Frog","Limnodynastes peronii","Myobatrachidae","Limnodynastes","peronii"
"3141",30025,"2017/10/02 00:00:00+00","1899/12/30 20:54:12+00",-37.839261,145.215835,23670,"Knox","On Land","Frog Census","Spotted Marsh Frog","Limnodynastes tasmaniensis","Myobatrachidae","Limnodynastes","tasmaniensis"
"3142",30026,"2017/10/02 00:00:00+00","1899/12/30 20:54:12+00",-37.839261,145.215835,23670,"Knox","On Land","Frog Census","Southern Brown Tree Frog","Litoria ewingii","Hylidae","Litoria","ewingii"
"3143",30027,"2017/10/02 00:00:00+00","1899/12/30 21:09:55+00",-37.84358,145.21353,23670,"Knox","On Land","Frog Census","Southern Brown Tree Frog","Litoria ewingii","Hylidae","Litoria","ewingii"
"3144",30031,"2017/10/03 00:00:00+00","1899/12/30 19:29:51+00",-37.838615,145.219967,23670,"Knox","Near Water","Frog Census","Eastern Common Froglet","Crinia signifera","Myobatrachidae","Crinia","signifera"
"3145",31656,"2017/10/04 00:00:00+00","1899/12/30 21:17:44+00",-37.838632,145.219946,23670,"Knox","On Land","Frog Census","Eastern Dwarf Tree Frog","Litoria fallax","Hylidae","Litoria","fallax"
"3146",31657,"2017/10/04 00:00:00+00","1899/12/30 21:17:44+00",-37.838632,145.219946,23670,"Knox","On Land","Frog Census","Southern Brown Tree Frog","Litoria ewingii","Hylidae","Litoria","ewingii"
"3147",31658,"2017/10/04 00:00:00+00","1899/12/30 21:17:44+00",-37.838632,145.219946,23670,"Knox","On Land","Frog Census","Spotted Marsh Frog","Limnodynastes tasmaniensis","Myobatrachidae","Limnodynastes","tasmaniensis"
"3148",31659,"2017/10/04 00:00:00+00","1899/12/30 21:17:44+00",-37.838632,145.219946,23670,"Knox","Near Water","Frog Census","Eastern Common Froglet","Crinia signifera","Myobatrachidae","Crinia","signifera"
"3149",30044,"2017/10/04 00:00:00+00","1899/12/30 20:54:40+00",-37.843817,145.212865,23670,"Knox","On Land","Frog Census","Southern Brown Tree Frog","Litoria ewingii","Hylidae","Litoria","ewingii"
"3150",30045,"2017/10/04 00:00:00+00","1899/12/30 21:01:39+00",-37.840242,145.215654,23670,"Knox","Near Water","Frog Census","Eastern Common Froglet","Crinia signifera","Myobatrachidae","Crinia","signifera"
"3151",30046,"2017/10/04 00:00:00+00","1899/12/30 21:01:39+00",-37.840242,145.215654,23670,"Knox","Near Water","Frog Census","Striped Marsh Frog","Limnodynastes peronii","Myobatrachidae","Limnodynastes","peronii"
"3152",30047,"2017/10/04 00:00:00+00","1899/12/30 21:01:39+00",-37.840242,145.215654,23670,"Knox","On Land","Frog Census","Spotted Marsh Frog","Limnodynastes tasmaniensis","Myobatrachidae","Limnodynastes","tasmaniensis"
"3153",30048,"2017/10/04 00:00:00+00","1899/12/30 21:01:39+00",-37.840242,145.215654,23670,"Knox","On Land","Frog Census","Southern Brown Tree Frog","Litoria ewingii","Hylidae","Litoria","ewingii"
"3154",30049,"2017/10/04 00:00:00+00","1899/12/30 21:06:50+00",-37.838903,145.216942,23670,"Knox","Near Water","Frog Census","Eastern Common Froglet","Crinia signifera","Myobatrachidae","Crinia","signifera"
"3155",30050,"2017/10/04 00:00:00+00","1899/12/30 21:06:50+00",-37.838903,145.216942,23670,"Knox","On Land","Frog Census","Southern Brown Tree Frog","Litoria ewingii","Hylidae","Litoria","ewingii"
"3156",30051,"2017/10/04 00:00:00+00","1899/12/30 21:11:10+00",-37.838115,145.219796,23670,"Knox","Near Water","Frog Census","Eastern Common Froglet","Crinia signifera","Myobatrachidae","Crinia","signifera"
"3157",30052,"2017/10/04 00:00:00+00","1899/12/30 21:11:10+00",-37.838115,145.219796,23670,"Knox","Near Water","Frog Census","Striped Marsh Frog","Limnodynastes peronii","Myobatrachidae","Limnodynastes","peronii"
"3158",30053,"2017/10/04 00:00:00+00","1899/12/30 21:11:10+00",-37.838115,145.219796,23670,"Knox","On Land","Frog Census","Spotted Marsh Frog","Limnodynastes tasmaniensis","Myobatrachidae","Limnodynastes","tasmaniensis"
"3159",30054,"2017/10/04 00:00:00+00","1899/12/30 21:13:22+00",-37.838581,145.219967,23670,"Knox","Near Water","Frog Census","Eastern Common Froglet","Crinia signifera","Myobatrachidae","Crinia","signifera"
"3160",30055,"2017/10/04 00:00:00+00","1899/12/30 21:13:22+00",-37.838581,145.219967,23670,"Knox","Near Water","Frog Census","Striped Marsh Frog","Limnodynastes peronii","Myobatrachidae","Limnodynastes","peronii"
"3161",30056,"2017/10/04 00:00:00+00","1899/12/30 21:13:22+00",-37.838581,145.219967,23670,"Knox","On Land","Frog Census","Spotted Marsh Frog","Limnodynastes tasmaniensis","Myobatrachidae","Limnodynastes","tasmaniensis"
"3162",30057,"2017/10/04 00:00:00+00","1899/12/30 21:13:22+00",-37.838581,145.219967,23670,"Knox","On Land","Frog Census","Southern Brown Tree Frog","Litoria ewingii","Hylidae","Litoria","ewingii"
"3163",30072,"2017/10/08 00:00:00+00","1899/12/30 18:51:54+00",-37.845686,145.314161,23670,"Knox","Near Water","Frog Census","Eastern Common Froglet","Crinia signifera","Myobatrachidae","Crinia","signifera"
"3164",30073,"2017/10/08 00:00:00+00","1899/12/30 18:51:54+00",-37.845686,145.314161,23670,"Knox","On Land","Frog Census","Southern Brown Tree Frog","Litoria ewingii","Hylidae","Litoria","ewingii"
"3165",30079,"2017/10/09 00:00:00+00","1899/12/30 20:43:46+00",-37.878944,145.250453,23670,"Knox","Near Water","Frog Census","Striped Marsh Frog","Limnodynastes peronii","Myobatrachidae","Limnodynastes","peronii"
"3166",30080,"2017/10/09 00:00:00+00","1899/12/30 20:43:46+00",-37.878944,145.250453,23670,"Knox","On Land","Frog Census","Southern Brown Tree Frog","Litoria ewingii","Hylidae","Litoria","ewingii"
"3167",31597,"2017/10/10 00:00:00+00","1899/12/30 21:21:18+00",-37.909499,145.253074,23670,"Knox","Near Water","Frog Census","Striped Marsh Frog","Limnodynastes peronii","Myobatrachidae","Limnodynastes","peronii"
"3168",31598,"2017/10/10 00:00:00+00","1899/12/30 21:21:18+00",-37.909499,145.253074,23670,"Knox","Near Water","Frog Census","Eastern Common Froglet","Crinia signifera","Myobatrachidae","Crinia","signifera"
"3169",31599,"2017/10/10 00:00:00+00","1899/12/30 21:21:18+00",-37.909499,145.253074,23670,"Knox","On Land","Frog Census","Southern Brown Tree Frog","Litoria ewingii","Hylidae","Litoria","ewingii"
"3170",31600,"2017/10/10 00:00:00+00","1899/12/30 21:21:18+00",-37.909499,145.253074,23670,"Knox","Near Water","Frog Census","Whistling Tree Frog","Litoria verreauxii verreauxii","Hylidae","Litoria","verreauxii verreauxii"
"3171",31679,"2017/10/10 00:00:00+00","1899/12/30 20:59:22+00",-37.903671,145.245393,23670,"Knox","Near Water","Frog Census","Whistling Tree Frog","Litoria verreauxii verreauxii","Hylidae","Litoria","verreauxii verreauxii"
"3172",31680,"2017/10/10 00:00:00+00","1899/12/30 20:59:22+00",-37.903671,145.245393,23670,"Knox","On Land","Frog Census","Southern Brown Tree Frog","Litoria ewingii","Hylidae","Litoria","ewingii"
"3173",31626,"2017/10/16 00:00:00+00","1899/12/30 18:58:42+00",-37.838513,145.219463,23670,"Knox","On Land","Frog Census","Spotted Marsh Frog","Limnodynastes tasmaniensis","Myobatrachidae","Limnodynastes","tasmaniensis"
"3174",31627,"2017/10/16 00:00:00+00","1899/12/30 18:58:42+00",-37.838513,145.219463,23670,"Knox","Near Water","Frog Census","Eastern Common Froglet","Crinia signifera","Myobatrachidae","Crinia","signifera"
"3175",31693,"2017/10/16 00:00:00+00","1899/12/30 18:26:07+00",-37.838077,145.220831,23670,"Knox","Near Water","Frog Census","Striped Marsh Frog","Limnodynastes peronii","Myobatrachidae","Limnodynastes","peronii"
"3176",30140,"2017/10/17 00:00:00+00","1899/12/30 09:58:55+00",-37.939149,145.224752,23670,"Knox","On Land","Frog Census","Southern Brown Tree Frog","Litoria ewingii","Hylidae","Litoria","ewingii"
"3177",30617,"2017/10/24 00:00:00+00","1899/12/30 21:04:10+00",-37.838073,145.219946,23670,"Knox","Near Water","Frog Census","Eastern Common Froglet","Crinia signifera","Myobatrachidae","Crinia","signifera"
"3178",30618,"2017/10/24 00:00:00+00","1899/12/30 21:04:10+00",-37.838073,145.219946,23670,"Knox","Near Water","Frog Census","Striped Marsh Frog","Limnodynastes peronii","Myobatrachidae","Limnodynastes","peronii"
"3179",30619,"2017/10/24 00:00:00+00","1899/12/30 21:04:10+00",-37.838073,145.219946,23670,"Knox","On Land","Frog Census","Spotted Marsh Frog","Limnodynastes tasmaniensis","Myobatrachidae","Limnodynastes","tasmaniensis"
"3180",30614,"2017/10/24 00:00:00+00","1899/12/30 20:59:29+00",-37.838115,145.219528,23670,"Knox","Near Water","Frog Census","Eastern Common Froglet","Crinia signifera","Myobatrachidae","Crinia","signifera"
"3181",30615,"2017/10/24 00:00:00+00","1899/12/30 20:59:29+00",-37.838115,145.219528,23670,"Knox","Near Water","Frog Census","Striped Marsh Frog","Limnodynastes peronii","Myobatrachidae","Limnodynastes","peronii"
"3182",30616,"2017/10/24 00:00:00+00","1899/12/30 20:59:29+00",-37.838115,145.219528,23670,"Knox","On Land","Frog Census","Spotted Marsh Frog","Limnodynastes tasmaniensis","Myobatrachidae","Limnodynastes","tasmaniensis"
"3183",31547,"2017/10/24 00:00:00+00","1899/12/30 20:55:48+00",-37.838564,145.219839,23670,"Knox","On Land","Frog Census","Spotted Marsh Frog","Limnodynastes tasmaniensis","Myobatrachidae","Limnodynastes","tasmaniensis"
"3184",31548,"2017/10/24 00:00:00+00","1899/12/30 20:55:48+00",-37.838564,145.219839,23670,"Knox","On Land","Frog Census","Southern Brown Tree Frog","Litoria ewingii","Hylidae","Litoria","ewingii"
"3185",31549,"2017/10/24 00:00:00+00","1899/12/30 20:55:48+00",-37.838564,145.219839,23670,"Knox","Near Water","Frog Census","Striped Marsh Frog","Limnodynastes peronii","Myobatrachidae","Limnodynastes","peronii"
"3186",31550,"2017/10/24 00:00:00+00","1899/12/30 20:55:48+00",-37.838564,145.219839,23670,"Knox","Near Water","Frog Census","Eastern Common Froglet","Crinia signifera","Myobatrachidae","Crinia","signifera"
"3187",30642,"2017/10/26 00:00:00+00","1899/12/30 11:52:44+00",-37.921078,145.207452,23670,"Knox","Near Water","Frog Census","Striped Marsh Frog","Limnodynastes peronii","Myobatrachidae","Limnodynastes","peronii"
"3188",30643,"2017/10/26 00:00:00+00","1899/12/30 11:52:44+00",-37.921078,145.207452,23670,"Knox","On Land","Frog Census","Spotted Marsh Frog","Limnodynastes tasmaniensis","Myobatrachidae","Limnodynastes","tasmaniensis"
"3189",30699,"2017/11/03 00:00:00+00","1899/12/30 20:25:52+00",-37.838255,145.216915,23670,"Knox","Near Water","Frog Census","Eastern Common Froglet","Crinia signifera","Myobatrachidae","Crinia","signifera"
"3190",30702,"2017/11/03 00:00:00+00","1899/12/30 20:34:17+00",-37.838119,145.219372,23670,"Knox","Near Water","Frog Census","Eastern Common Froglet","Crinia signifera","Myobatrachidae","Crinia","signifera"
"3191",30703,"2017/11/03 00:00:00+00","1899/12/30 20:34:17+00",-37.838119,145.219372,23670,"Knox","On Land","Frog Census","Spotted Marsh Frog","Limnodynastes tasmaniensis","Myobatrachidae","Limnodynastes","tasmaniensis"
"3192",30704,"2017/11/03 00:00:00+00","1899/12/30 20:34:17+00",-37.838119,145.219372,23670,"Knox","On Land","Frog Census","Southern Brown Tree Frog","Litoria ewingii","Hylidae","Litoria","ewingii"
"3193",30707,"2017/11/03 00:00:00+00","1899/12/30 20:50:10+00",-37.842783,145.213552,23670,"Knox","On Land","Frog Census","Southern Brown Tree Frog","Litoria ewingii","Hylidae","Litoria","ewingii"
"3194",30697,"2017/11/03 00:00:00+00","1899/12/30 20:22:36+00",-37.838954,145.217071,23670,"Knox","Near Water","Frog Census","Eastern Common Froglet","Crinia signifera","Myobatrachidae","Crinia","signifera"
"3195",30698,"2017/11/03 00:00:00+00","1899/12/30 20:22:36+00",-37.838954,145.217071,23670,"Knox","On Land","Frog Census","Southern Brown Tree Frog","Litoria ewingii","Hylidae","Litoria","ewingii"
"3196",30696,"2017/11/03 00:00:00+00","1899/12/30 20:18:11+00",-37.839411,145.215869,23670,"Knox","On Land","Frog Census","Spotted Marsh Frog","Limnodynastes tasmaniensis","Myobatrachidae","Limnodynastes","tasmaniensis"
"3197",30705,"2017/11/03 00:00:00+00","1899/12/30 20:36:41+00",-37.8387,145.220611,23670,"Knox","Near Water","Frog Census","Eastern Common Froglet","Crinia signifera","Myobatrachidae","Crinia","signifera"
"3198",30706,"2017/11/03 00:00:00+00","1899/12/30 20:36:41+00",-37.8387,145.220611,23670,"Knox","On Land","Frog Census","Spotted Marsh Frog","Limnodynastes tasmaniensis","Myobatrachidae","Limnodynastes","tasmaniensis"
"3199",30712,"2017/11/03 00:00:00+00","1899/12/30 21:31:03+00",-37.836073,145.257282,23670,"Knox","Near Water","Frog Census","Striped Marsh Frog","Limnodynastes peronii","Myobatrachidae","Limnodynastes","peronii"
"3200",30799,"2017/11/12 00:00:00+00","1899/12/30 21:00:16+00",-37.838064,145.219367,23670,"Knox","Near Water","Frog Census","Eastern Common Froglet","Crinia signifera","Myobatrachidae","Crinia","signifera"
"3201",30800,"2017/11/12 00:00:00+00","1899/12/30 21:00:16+00",-37.838064,145.219367,23670,"Knox","Near Water","Frog Census","Striped Marsh Frog","Limnodynastes peronii","Myobatrachidae","Limnodynastes","peronii"
"3202",30464,"2017/11/19 00:00:00+00","1899/12/30 20:39:29+00",-37.87476,145.28548,23670,"Knox","On Land","Frog Census","Eastern Banjo Frog","Limnodynastes dumerilii","Myobatrachidae","Limnodynastes","dumerilii"
"3203",30465,"2017/11/19 00:00:00+00","1899/12/30 20:39:29+00",-37.87476,145.28548,23670,"Knox","On Land","Frog Census","Southern Brown Tree Frog","Litoria ewingii","Hylidae","Litoria","ewingii"
"3204",30466,"2017/11/19 00:00:00+00","1899/12/30 20:09:52+00",-37.836852,145.265195,23670,"Knox","Near Water","Frog Census","Striped Marsh Frog","Limnodynastes peronii","Myobatrachidae","Limnodynastes","peronii"
"3205",30467,"2017/11/19 00:00:00+00","1899/12/30 20:09:52+00",-37.836852,145.265195,23670,"Knox","On Land","Frog Census","Spotted Marsh Frog","Limnodynastes tasmaniensis","Myobatrachidae","Limnodynastes","tasmaniensis"
"3206",30468,"2017/11/19 00:00:00+00","1899/12/30 20:11:58+00",-37.837268,145.265737,23670,"Knox","On Land","Frog Census","Eastern Banjo Frog","Limnodynastes dumerilii","Myobatrachidae","Limnodynastes","dumerilii"
"3207",30469,"2017/11/19 00:00:00+00","1899/12/30 20:11:58+00",-37.837268,145.265737,23670,"Knox","On Land","Frog Census","Spotted Marsh Frog","Limnodynastes tasmaniensis","Myobatrachidae","Limnodynastes","tasmaniensis"
"3208",30470,"2017/11/19 00:00:00+00","1899/12/30 20:13:51+00",-37.837547,145.266058,23670,"Knox","Near Water","Frog Census","Eastern Common Froglet","Crinia signifera","Myobatrachidae","Crinia","signifera"
"3209",30471,"2017/11/19 00:00:00+00","1899/12/30 20:13:51+00",-37.837547,145.266058,23670,"Knox","On Land","Frog Census","Eastern Banjo Frog","Limnodynastes dumerilii","Myobatrachidae","Limnodynastes","dumerilii"
"3210",30472,"2017/11/19 00:00:00+00","1899/12/30 20:13:51+00",-37.837547,145.266058,23670,"Knox","On Land","Frog Census","Spotted Marsh Frog","Limnodynastes tasmaniensis","Myobatrachidae","Limnodynastes","tasmaniensis"
"3211",30479,"2017/11/19 00:00:00+00","1899/12/30 20:28:33+00",-37.836259,145.260458,23670,"Knox","Near Water","Frog Census","Eastern Common Froglet","Crinia signifera","Myobatrachidae","Crinia","signifera"
"3212",30480,"2017/11/19 00:00:00+00","1899/12/30 20:30:17+00",-37.836852,145.259385,23670,"Knox","Near Water","Frog Census","Eastern Common Froglet","Crinia signifera","Myobatrachidae","Crinia","signifera"
"3213",30481,"2017/11/19 00:00:00+00","1899/12/30 20:30:17+00",-37.836852,145.259385,23670,"Knox","Near Water","Frog Census","Striped Marsh Frog","Limnodynastes peronii","Myobatrachidae","Limnodynastes","peronii"
"3214",30482,"2017/11/19 00:00:00+00","1899/12/30 21:03:30+00",-37.838611,145.245416,23670,"Knox","Near Water","Frog Census","Striped Marsh Frog","Limnodynastes peronii","Myobatrachidae","Limnodynastes","peronii"
"3215",30483,"2017/11/19 00:00:00+00","1899/12/30 21:03:30+00",-37.838611,145.245416,23670,"Knox","On Land","Frog Census","Spotted Marsh Frog","Limnodynastes tasmaniensis","Myobatrachidae","Limnodynastes","tasmaniensis"
"3216",30959,"2017/11/23 00:00:00+00","1899/12/30 18:35:14+00",-37.875599,145.286808,23670,"Knox","On Land","Frog Census","Eastern Banjo Frog","Limnodynastes dumerilii","Myobatrachidae","Limnodynastes","dumerilii"
"3217",31063,"2017/12/02 00:00:00+00","1899/12/30 19:46:04+00",-37.838335,145.220987,23670,"Knox","Near Water","Frog Census","Eastern Common Froglet","Crinia signifera","Myobatrachidae","Crinia","signifera"
"3218",31064,"2017/12/02 00:00:00+00","1899/12/30 19:46:04+00",-37.838335,145.220987,23670,"Knox","On Land","Frog Census","Spotted Marsh Frog","Limnodynastes tasmaniensis","Myobatrachidae","Limnodynastes","tasmaniensis"
